"13.17462919","5","1"
"11.85480640","8","2"
" 8.83646186","4","12"
" 8.30106278","6","14"
"10.67191536","3","13"
"14.82045369","9","2"
"11.49545313","6","12"
"10.60582422","3","6"
" 9.92135433","5","4"
" 9.15509623","5","14"
" 3.37014688","4","14"
" 9.80750451","7","4"
"12.07534036","5","10"
" 6.05159181","2","4"
"11.24507651","9","6"
" 8.17452669","10","12"
" 5.16532648","10","14"
" 8.86152835","2","6"
" 8.34288456","8","8"
"10.20147686","7","10"
" 9.93824684","2","2"
" 7.68604137","8","14"
"10.20785531","6","8"
" 9.71187763","6","13"
" 2.75835935","10","15"
"10.59456863","5","4"
" 9.30989518","10","2"
"12.01556397","6","11"
" 6.26768986","2","10"
" 8.03668181","7","15"
" 9.31966069","9","4"
" 7.28585589","8","14"
"10.66473266","8","6"
" 2.24087411","4","7"
"10.94527115","7","4"
" 5.58534852","4","5"
"10.49421678","1","10"
" 3.88844875","6","15"
" 2.08086015","4","7"
" 6.97216286","3","3"
"14.04613763","1","5"
" 7.14811124","4","13"
"12.99116608","7","11"
"11.16888375","1","14"
"15.20831350","7","1"
" 8.09232812","2","11"
" 8.63813969","8","10"
"13.31035862","5","8"
" 6.35595483","5","15"
" 6.44943167","10","6"
"13.38651189","5","5"
" 8.41613456","2","6"
"13.75336377","7","11"
" 7.87278792","2","7"
"10.70275490","9","4"
" 6.63881840","4","9"
"12.26265074","6","1"
"10.95805796","1","10"
"12.18211416","5","6"
" 8.19865695","6","7"
"10.25347013","1","14"
"13.75578640","7","13"
"10.34236269","8","8"
"11.36559256","9","4"
"11.30593937","6","9"
"13.29538471","1","5"
"11.68645114","6","8"
"10.97254986","6","11"
" 7.75392088","9","7"
" 9.03691122","10","11"
"11.26475842","7","7"
" 9.52373969","8","10"
" 7.07411387","10","6"
" 9.85069420","1","14"
"10.58946259","6","8"
" 4.14582505","10","10"
" 9.68795231","10","1"
"13.77689902","5","11"
"11.89670901","1","4"
"10.20362201","3","10"
"13.40856391","9","2"
"11.59004091","1","8"
"10.45542182","3","13"
" 9.13191241","6","3"
" 5.61548878","4","8"
" 4.80328648","3","15"
"11.88395822","7","6"
"14.13856053","9","6"
"11.39649381","5","14"
"12.78746078","9","13"
" 6.16234406","2","7"
"11.71563795","7","13"
"10.25258957","1","10"
"13.59726549","1","6"
"15.95136363","1","1"
" 9.46408133","2","2"
"11.08532250","8","2"
"10.07667135","2","5"
"12.39481326","9","11"
" 5.11531810","10","3"
" 7.60143064","6","7"
" 7.03788874","2","10"
"13.29631515","5","13"
" 6.65768518","4","10"
"12.78157121","5","2"
"12.35668415","3","11"
"13.01764183","8","1"
"10.72477034","10","1"
" 4.02125090","4","4"
"14.98752159","5","1"
"13.13262530","6","2"
" 8.64348426","6","4"
"11.31596113","5","4"
" 6.95577807","3","4"
"12.66534881","5","11"
"14.05691997","9","3"
" 5.88121912","4","10"
"14.24685451","3","1"
" 4.08884282","4","14"
" 4.90241035","10","7"
"13.85726177","3","1"
" 7.95771115","10","12"
"11.51967898","1","4"
"13.47510881","7","9"
" 9.54700297","10","11"
"12.89962337","7","6"
" 7.13850659","10","6"
" 7.89653721","6","3"
"15.37610904","7","1"
" 7.26598560","4","2"
" 9.44992286","2","9"
"12.64395608","8","12"
"16.15286981","5","1"
"15.04000324","9","12"
"16.01812371","9","1"
"12.46484219","1","10"
"14.75142511","7","12"
" 7.65753982","3","14"
"11.36250923","7","4"
" 3.91756003","4","3"
" 5.84022617","6","15"
"14.16594807","5","12"
"15.24937797","5","1"
"11.56780501","3","2"
" 9.93204380","2","9"
"14.71835612","5","1"
" 7.97240588","10","6"
" 8.30287342","10","12"
" 7.55987081","3","7"
" 4.51007594","2","14"
"10.58285059","5","10"
"11.39298018","2","1"
" 6.78804568","2","14"
"12.50730358","7","11"
" 9.51476805","1","4"
"13.89770012","7","13"
"14.04886546","1","5"
" 7.72934181","9","15"
" 7.80697923","2","10"
" 4.78281292","4","7"
" 7.28591917","4","13"
" 9.35028205","8","13"
"12.43759374","9","14"
" 5.46395315","3","15"
" 4.65662173","10","7"
" 7.02875671","2","7"
" 2.91621560","4","7"
" 8.67864505","6","10"
"11.20756757","9","3"
" 7.31694534","10","12"
" 4.66692314","10","15"
"13.48667653","6","9"
"10.60846906","8","8"
" 9.29843702","4","1"
" 6.88603383","8","4"
" 8.50973364","9","15"
"15.00714571","7","11"
" 4.72438696","10","10"
" 1.85419194","4","15"
"10.36942381","5","7"
"12.20560559","5","8"
" 7.58687862","8","10"
" 9.97214417","5","3"
" 6.08873225","3","15"
"11.49983117","5","14"
" 5.22036425","4","6"
"11.19509604","3","2"
"13.38178617","5","13"
" 7.94577208","8","10"
" 8.89717556","8","3"
" 1.78672220","4","15"
" 7.22204385","6","14"
" 7.91671433","6","3"
"10.94163636","5","10"
"13.24031022","5","5"
"10.69448796","8","5"
" 7.62638724","2","8"
"12.85014523","7","8"
"13.87694319","7","2"
"12.27549125","8","2"
"10.45638937","6","2"
" 7.35481324","2","4"
" 8.63923271","2","2"
" 8.50626259","2","6"
"14.99260362","5","1"
" 4.80018703","2","15"
" 4.93781142","10","4"
" 7.43740017","10","5"
"13.47643059","9","12"
"14.60604812","1","9"
" 8.38344598","3","14"
"15.84762590","5","12"
"11.85592101","3","8"
" 9.93181084","3","13"
"10.60021528","3","2"
"13.94474390","1","12"
" 5.33041836","3","15"
"14.08757850","9","12"
" 5.98364887","2","7"
" 9.42090433","2","1"
"10.94334169","2","1"
"13.03803636","8","1"
"10.66212610","8","6"
"14.94014391","1","2"
" 7.58892805","7","14"
"14.81547354","7","13"
"14.16545065","9","5"
"10.04922101","5","14"
" 9.14302633","7","4"
"14.63915512","7","12"
" 9.13219042","5","7"
" 5.33687452","2","7"
" 7.93320382","6","7"
" 6.97718488","7","15"
" 9.78065805","3","13"
"10.67380020","1","3"
"10.61768383","8","5"
" 7.63522386","3","4"
" 8.81930308","4","9"
" 8.96504066","6","3"
"12.38873624","8","9"
" 7.50679864","4","2"
" 9.25256132","3","4"
"11.70499143","8","11"
" 9.49863593","9","4"
"10.33670337","8","11"
" 6.42856913","4","4"
"10.72799101","9","4"
"12.95774585","7","6"
" 0.65701540","4","15"
"13.84066562","7","9"
" 9.33211922","1","10"
"11.20545628","8","6"
" 7.03671979","4","2"
"13.29792818","1","5"
"13.02770638","3","2"
"12.86465129","6","9"
"14.82892881","1","6"
" 8.19676056","3","8"
" 6.60702318","4","13"
"11.85908068","8","11"
" 8.89972762","10","5"
" 9.33507398","6","6"
" 7.29467657","2","10"
" 5.31005718","2","7"
" 5.52283307","3","15"
" 7.36416218","6","3"
" 5.66449273","10","10"
"10.65666182","8","2"
"15.55690305","9","9"
" 5.68685247","4","2"
"10.37744951","8","2"
" 8.94290123","7","14"
"10.21997453","3","13"
" 5.08695266","10","7"
" 5.02306841","4","10"
" 6.30671748","4","6"
" 9.80521664","3","8"
"13.28385690","5","12"
" 9.12870387","6","8"
"14.45323725","7","12"
"14.80384173","5","11"
" 6.36137927","4","13"
" 7.71798322","4","12"
"11.15764639","3","6"
"11.24827480","7","14"
"11.10213239","3","5"
" 8.29192168","4","1"
" 9.78785006","9","15"
" 9.94604807","7","10"
" 9.23007189","9","7"
"14.73968237","5","12"
"12.66246838","8","5"
"13.95847265","7","5"
" 9.77750284","9","4"
" 9.19190834","6","6"
"14.17976663","1","2"
" 4.11151688","4","10"
"15.22959018","9","1"
" 5.25167494","10","6"
" 9.49471798","2","5"
" 4.80086412","10","15"
" 9.29350355","1","14"
"10.29097349","5","14"
"11.04201245","6","13"
" 9.29510436","10","1"
"10.25825609","2","1"
"10.17979424","5","4"
" 8.44234491","6","6"
"14.37008855","1","11"
"13.03852748","5","2"
"14.07428037","5","13"
" 8.96343771","10","13"
" 4.36839989","4","14"
"14.53354047","5","9"
" 8.70389300","4","13"
" 9.80860449","8","2"
" 9.83315063","6","6"
" 7.78037021","6","14"
" 8.00070192","2","6"
" 9.14745301","2","2"
" 4.75540517","4","8"
"13.61692590","7","8"
" 5.19967899","6","15"
" 8.05024288","10","11"
" 6.55653280","10","6"
" 7.27135796","4","12"
" 5.45121948","8","15"
" 7.37936131","4","6"
"12.24406531","5","8"
"10.83179289","7","10"
"10.40814327","5","10"
" 6.90424685","4","12"
"13.67988750","9","12"
"13.38525434","5","8"
" 9.90093435","7","3"
" 6.51978740","10","9"
"15.70477404","5","1"
" 6.19249600","4","5"
" 7.98790704","3","4"
"12.82085609","6","12"
" 9.69304108","2","13"
" 9.78254015","2","1"
"13.69619196","7","1"
"12.90533460","1","6"
" 9.44813792","7","10"
"12.76762781","8","13"
" 6.37307176","10","6"
"11.60263791","9","8"
"13.77309231","7","9"
"13.40957413","9","12"
"10.39503103","3","8"
"14.95591187","9","12"
"10.74182456","3","6"
"10.37907319","7","14"
" 8.30312126","6","7"
" 5.87700747","10","3"
"10.82384369","9","7"
"12.11936420","10","1"
"11.98290093","8","8"
" 6.02419623","2","10"
"12.41557942","8","12"
" 5.39882266","4","2"
"13.52011083","5","2"
"13.90066470","7","6"
"12.16440176","6","12"
" 9.53897845","1","14"
"11.06111208","3","13"
"10.03063654","6","2"
" 9.13699016","4","5"
"10.55261791","8","6"
" 7.13899486","6","14"
" 2.72348007","4","14"
" 7.57163224","10","13"
"14.80165935","7","2"
" 4.21700501","4","4"
" 7.90215449","6","10"
"11.42188427","3","5"
"13.57425977","9","9"
"11.44324502","6","11"
"12.78446170","8","12"
" 8.61437467","2","2"
"14.11595975","9","11"
"14.90268914","9","1"
" 5.77613781","2","14"
" 4.25216826","4","7"
" 5.40928374","4","6"
" 2.56050593","4","3"
" 9.42383278","6","10"
" 7.86370133","7","15"
"13.28711521","1","13"
" 6.54228316","4","12"
" 3.38134951","4","7"
"13.02525982","9","6"
"11.20634190","8","11"
" 9.13223121","1","15"
" 4.50064586","8","15"
"12.64550621","7","2"
"12.15454010","1","6"
"11.40025429","7","4"
"11.86060659","9","11"
" 9.65848209","8","10"
"14.92046142","5","9"
"12.70098985","5","6"
"13.43105473","8","9"
" 7.33032806","10","12"
" 9.13437101","10","9"
"14.92206532","7","6"
"10.60404867","10","2"
" 9.50841620","9","10"
"13.36078373","1","2"
"14.14491839","5","11"
"10.50408492","8","6"
"15.19731700","9","12"
"12.54855752","8","2"
"13.21073328","8","1"
" 6.23775345","4","5"
" 8.13672217","2","6"
" 5.42753888","4","12"
" 5.61666452","10","3"
" 4.77756971","4","8"
" 9.89161203","8","6"
" 6.01430567","3","15"
"14.46146675","7","2"
"13.05242171","7","11"
"16.06840880","7","5"
"10.64424770","8","11"
"12.78113253","7","8"
" 5.13110706","2","14"
" 8.71812052","10","12"
" 9.25394309","2","5"
" 8.17269046","10","11"
"10.45212955","5","7"
"12.62940303","8","12"
"10.91886799","6","13"
"10.58373570","7","3"
" 8.91234758","6","6"
" 7.56541584","3","4"
"13.47681672","1","13"
"10.77364971","1","4"
"13.01565491","9","8"
"14.07545766","9","9"
"13.86261936","5","9"
" 9.36396697","9","15"
"16.65967451","9","1"
"13.89332133","8","12"
"11.22405206","7","10"
"12.31600360","1","2"
"12.29007619","7","13"
" 7.67950050","6","14"
" 9.18998032","5","7"
"10.57152510","9","4"
" 7.10985778","10","13"
" 3.33224553","4","15"
" 6.93589119","8","14"
"10.74187055","8","13"
"12.07688959","7","5"
"14.03487215","7","2"
" 5.01600076","10","4"
" 4.35366728","4","10"
"12.76153718","3","9"
"12.70898739","9","13"
"15.39957776","1","9"
" 5.56929414","4","6"
"10.18494617","1","7"
"10.65442275","9","4"
" 8.67284014","4","9"
"12.29722492","10","12"
"13.91713614","9","13"
"10.06082573","9","14"
"10.72602205","1","10"
" 9.53105624","7","15"
"11.41205328","8","11"
"11.27809675","9","4"
"13.72621751","8","1"
"11.40772768","3","9"
"11.90421120","1","8"
"13.74879863","7","11"
" 6.53244275","2","10"
"10.11658247","3","6"
" 6.74660296","4","9"
"13.01821104","8","1"
" 9.97265519","6","5"
" 2.40128945","4","10"
"11.99812504","7","3"
" 8.46490839","2","2"
" 8.35086611","4","2"
" 7.48691867","3","14"
"13.57999870","7","5"
"11.04728770","6","9"
"12.23935143","7","14"
" 5.05435040","10","4"
" 8.57034692","6","14"
" 8.12302154","4","5"
"14.45655784","9","12"
" 2.46177398","4","7"
" 7.48103005","2","6"
"14.41924816","1","2"
"10.00390176","7","14"
" 8.15991916","10","6"
" 8.87393548","4","12"
"14.04141614","1","9"
"13.04248140","6","1"
" 8.48794437","6","7"
" 6.37835614","10","4"
" 6.12225350","4","5"
"13.79119295","9","6"
"12.41683099","7","12"
" 6.44291642","4","8"
" 4.52486018","10","7"
"10.03136776","3","13"
" 7.38164000","4","11"
"11.93205703","1","3"
" 4.94131118","2","7"
" 7.19561476","2","2"
"11.11628359","6","11"
" 6.00934748","10","8"
" 7.33682181","6","4"
" 5.73572505","6","14"
"13.13847328","5","8"
" 5.78776266","3","15"
" 7.17379446","8","15"
"10.58793253","3","6"
" 5.45668712","6","3"
"11.58658628","7","4"
"10.69450211","3","2"
" 3.25763690","4","7"
" 9.94690782","6","8"
"13.40071817","1","12"
"10.13807226","8","2"
"11.37845309","1","10"
" 8.03445865","8","7"
"11.89439363","10","1"
" 8.23703777","4","2"
" 0.34179478","4","15"
" 7.67030227","3","10"
"12.41008250","9","10"
"12.81489156","1","3"
"14.16237877","1","11"
"12.44456029","9","2"
" 9.86846442","2","13"
" 8.85304140","2","2"
" 9.64940445","5","7"
" 8.85737027","8","10"
" 6.63126241","10","8"
"12.03326390","1","4"
" 7.37798140","4","5"
" 8.85598790","10","9"
" 9.27670712","7","4"
"13.68583815","8","5"
"10.25160780","6","12"
"13.27514096","7","9"
"11.59438253","5","3"
"13.97311169","7","5"
"14.99776761","7","12"
" 7.24197147","8","15"
"15.91284215","1","9"
"14.23271070","7","11"
" 9.91592657","1","3"
" 6.78218648","4","13"
"10.12180669","9","7"
"11.30035019","3","11"
"12.87631117","3","12"
" 7.81369764","8","7"
" 9.88800068","7","3"
" 2.08832337","10","15"
" 9.90349204","6","6"
" 9.39291617","2","12"
"11.63033327","5","8"
" 5.51564545","4","8"
" 9.08070171","2","12"
" 6.62274826","8","4"
"12.07415696","3","5"
" 8.92584655","1","14"
"11.86431614","7","3"
"13.60981748","3","12"
" 9.37933353","10","9"
" 7.32468776","4","13"
"15.22023263","1","12"
"14.50874843","5","1"
" 8.17446685","2","5"
"13.22574913","6","1"
"14.66065343","7","12"
" 7.73121416","6","7"
"10.94987780","9","10"
"13.05711456","8","1"
"11.52762170","3","6"
"12.18994834","6","5"
"11.91283580","9","3"
"13.38854723","8","2"
" 8.15790378","2","5"
" 4.58499525","10","4"
" 9.83959105","10","11"
"15.17896701","9","9"
"14.77041337","1","12"
" 7.01633628","4","9"
" 6.22374942","10","10"
"11.73080297","5","6"
"13.43967179","7","9"
"10.97194573","6","12"
" 8.47591313","6","10"
" 9.86443594","2","6"
" 4.18087439","10","4"
" 6.09256021","6","3"
" 6.28608232","2","10"
"11.47981881","5","14"
" 7.54756274","6","7"
" 8.97554334","4","9"
" 4.83426093","8","15"
" 7.06233898","10","9"
"16.14582969","5","1"
"12.24995144","3","13"
"13.45153695","5","2"
" 6.34529268","7","15"
"11.78550235","9","14"
" 7.44370173","4","5"
"13.61530564","6","9"
" 8.11298609","8","10"
"11.99164110","9","4"
"11.62982880","5","4"
" 7.90962049","3","10"
"10.15453020","1","4"
" 7.11492028","2","10"
"12.55382445","5","8"
" 4.61487386","4","10"
"15.44143245","1","2"
"12.93759912","8","13"
" 6.07350168","8","10"
"14.75373341","5","11"
" 8.45123880","2","13"
"14.63951211","5","12"
" 7.98991005","6","7"
" 3.00285194","10","15"
" 6.56594271","2","14"
" 7.85271263","8","3"
"11.41070853","8","13"
"14.36457231","5","9"
" 8.53791076","8","10"
" 4.35758110","4","10"
"10.53129342","2","12"
"11.09642285","7","4"
"11.40711723","5","10"
" 5.96715825","4","8"
" 7.35394856","10","6"
"11.34313712","6","11"
" 9.15675373","2","5"
" 8.92707986","3","3"
"12.02227438","10","1"
" 6.04564665","10","7"
"13.24491773","1","8"
"13.86447516","7","9"
"10.59222891","7","6"
"11.00083520","9","10"
"15.88594714","9","1"
" 6.56831529","10","8"
" 9.46937217","5","3"
" 7.60250622","10","5"
" 9.01288748","3","8"
" 8.10621394","10","6"
"12.98607975","7","8"
" 7.86993782","6","7"
"11.79831657","8","12"
" 9.63812302","2","12"
" 9.16088283","6","8"
"10.52951366","9","4"
"15.23895432","9","9"
" 9.93865419","1","14"
" 8.45719854","3","3"
" 9.16491353","6","7"
" 9.36368580","5","14"
" 8.73979060","8","3"
"14.00702465","7","8"
"10.15407350","2","1"
" 5.51668724","10","7"
"10.04146108","6","8"
"14.37499969","3","12"
"10.72490113","6","2"
"13.70495732","1","9"
" 8.75447258","10","6"
" 6.44975823","10","13"
"12.26908654","6","1"
"11.31032077","3","9"
"16.53187748","1","1"
"10.39782091","3","6"
"15.74781411","1","9"
"12.40159777","5","7"
" 5.55011938","10","10"
"10.61584489","1","10"
" 8.00587216","6","3"
"14.08767172","7","9"
" 6.60978983","3","15"
"11.97707110","6","5"
" 7.77686281","7","10"
"11.76929076","2","1"
"12.39720422","8","11"
"16.25041656","1","1"
"11.79898566","7","10"
" 5.10231180","10","4"
"13.87764781","5","9"
"12.52501777","2","11"
" 9.52000940","4","11"
" 8.64816203","3","13"
" 9.61719406","7","7"
" 9.40148526","9","4"
"10.87382663","7","3"
"12.00743689","6","2"
" 7.61624834","4","2"
"14.31269677","9","11"
"13.68126384","6","12"
"12.06861246","2","1"
"13.56508859","8","12"
"13.57563326","9","6"
"13.12053659","9","13"
" 6.38654605","3","15"
" 8.23725586","3","4"
"14.65959496","1","13"
" 9.00376012","8","14"
" 8.14661988","4","12"
" 4.73931394","10","10"
" 1.62422411","4","15"
"11.16471225","9","7"
" 6.12749991","4","6"
"13.95993612","9","6"
"11.64244891","2","1"
" 7.50748765","7","15"
" 5.15288766","10","4"
" 7.58234243","2","2"
" 9.87102923","8","2"
" 7.59896704","10","11"
"14.23865026","1","11"
"13.48017474","5","11"
" 8.59109072","4","2"
"10.05423676","5","3"
"11.41038765","2","12"
" 6.61201692","2","7"
" 5.67698024","10","10"
"13.31806722","5","9"
" 6.50802606","2","3"
"11.75419968","3","5"
"11.45769737","3","13"
" 8.05461250","4","11"
" 3.86558303","10","7"
"14.23952821","1","2"
" 8.37935798","8","4"
" 9.06854601","8","3"
"15.10722194","1","1"
"15.90890898","1","13"
" 7.30131744","3","4"
"12.63661956","9","8"
"13.59933170","9","6"
" 6.40027941","6","14"
" 9.03411551","3","8"
"12.69626888","1","6"
" 8.36639138","4","12"
"11.77443812","2","1"
" 8.89929731","1","14"
" 9.27605181","10","9"
"11.02056202","5","14"
"10.96893582","1","4"
" 5.07358089","4","11"
" 8.50334103","3","7"
"12.36520346","6","6"
" 8.76688961","3","6"
"12.72071495","5","13"
" 9.79990250","6","13"
" 9.71399424","7","3"
